"Step","w1-baseline-fast - reward/mean","w1-baseline-fast - reward/mean__MIN","w1-baseline-fast - reward/mean__MAX","w1-alpha64-baseline - reward/mean","w1-alpha64-baseline - reward/mean__MIN","w1-alpha64-baseline - reward/mean__MAX","w1-alpha32-baseline - reward/mean","w1-alpha32-baseline - reward/mean__MIN","w1-alpha32-baseline - reward/mean__MAX","w1-alpha128-baseline - reward/mean","w1-alpha128-baseline - reward/mean__MIN","w1-alpha128-baseline - reward/mean__MAX","w1-alpha64-lr1e-5 - reward/mean","w1-alpha64-lr1e-5 - reward/mean__MIN","w1-alpha64-lr1e-5 - reward/mean__MAX","w1-alpha64-lr3e-6 - reward/mean","w1-alpha64-lr3e-6 - reward/mean__MIN","w1-alpha64-lr3e-6 - reward/mean__MAX","w1-alpha64-lr3e-6-b64-r16 - reward/mean","w1-alpha64-lr3e-6-b64-r16 - reward/mean__MIN","w1-alpha64-lr3e-6-b64-r16 - reward/mean__MAX","w1-alpha64-lr5e-6 - reward/mean","w1-alpha64-lr5e-6 - reward/mean__MIN","w1-alpha64-lr5e-6 - reward/mean__MAX","w1-alpha64-lr3e-6-2048-max-tokens - reward/mean","w1-alpha64-lr3e-6-2048-max-tokens - reward/mean__MIN","w1-alpha64-lr3e-6-2048-max-tokens - reward/mean__MAX","w1-alpha64-lr3e-6-1024-max-tokens - reward/mean","w1-alpha64-lr3e-6-1024-max-tokens - reward/mean__MIN","w1-alpha64-lr3e-6-1024-max-tokens - reward/mean__MAX","w2-alpha64-lr3e-6-2048-max-tokens-t0.15 - reward/mean","w2-alpha64-lr3e-6-2048-max-tokens-t0.15 - reward/mean__MIN","w2-alpha64-lr3e-6-2048-max-tokens-t0.15 - reward/mean__MAX","w2-alpha64-lr3e-6-2048-max-tokens-r4 - reward/mean","w2-alpha64-lr3e-6-2048-max-tokens-r4 - reward/mean__MIN","w2-alpha64-lr3e-6-2048-max-tokens-r4 - reward/mean__MAX"
"29","0.43167968749999996","0.43167968749999996","0.43167968749999996","0.63625","0.63625","0.63625","0.4949609374999999","0.4949609374999999","0.4949609374999999","0.6908203124999999","0.6908203124999999","0.6908203124999999","0.74734375","0.74734375","0.74734375","0.7069531250000001","0.7069531250000001","0.7069531250000001","0.8121093749999999","0.8121093749999999","0.8121093749999999","0.752109375","0.752109375","0.752109375","0.8934765625000001","0.8934765625000001","0.8934765625000001","0.7952734374999999","0.7952734374999999","0.7952734374999999","0.77546875","0.77546875","0.77546875","0.7729687499999999","0.7729687499999999","0.7729687499999999"
"30","0.29210937499999995","0.29210937499999995","0.29210937499999995","0.5789843749999999","0.5789843749999999","0.5789843749999999","0.5104296875","0.5104296875","0.5104296875","0.7220312499999999","0.7220312499999999","0.7220312499999999","0.7457031249999999","0.7457031249999999","0.7457031249999999","0.6565624999999999","0.6565624999999999","0.6565624999999999","0.621875","0.621875","0.621875","0.702890625","0.702890625","0.702890625","0.8173828125","0.8173828125","0.8173828125","0.632578125","0.632578125","0.632578125","0.7876171875","0.7876171875","0.7876171875","0.8108203125","0.8108203125","0.8108203125"
"32","0.38105468749999993","0.38105468749999993","0.38105468749999993","0.6829296874999999","0.6829296874999999","0.6829296874999999","0.5597265625","0.5597265625","0.5597265625","0.6297265624999999","0.6297265624999999","0.6297265624999999","0.568203125","0.568203125","0.568203125","0.6555078125","0.6555078125","0.6555078125","0.7127343749999999","0.7127343749999999","0.7127343749999999","0.6857031249999999","0.6857031249999999","0.6857031249999999","0.6957031249999999","0.6957031249999999","0.6957031249999999","0.7514062499999999","0.7514062499999999","0.7514062499999999","0.6042578125","0.6042578125","0.6042578125","0.7020312499999999","0.7020312499999999","0.7020312499999999"
"33","0.29851562499999995","0.29851562499999995","0.29851562499999995","0.6556249999999999","0.6556249999999999","0.6556249999999999","0.5770312499999999","0.5770312499999999","0.5770312499999999","0.8119531249999999","0.8119531249999999","0.8119531249999999","0.8041015624999999","0.8041015624999999","0.8041015624999999","0.7226171875","0.7226171875","0.7226171875","0.7430468749999999","0.7430468749999999","0.7430468749999999","0.7497265625","0.7497265625","0.7497265625","0.8398046874999999","0.8398046874999999","0.8398046874999999","0.746875","0.746875","0.746875","0.803515625","0.803515625","0.803515625","0.6767578125","0.6767578125","0.6767578125"
"34","0.3354296875","0.3354296875","0.3354296875","0.8516406249999999","0.8516406249999999","0.8516406249999999","0.6057421874999999","0.6057421874999999","0.6057421874999999","0.54984375","0.54984375","0.54984375","0.6507421874999999","0.6507421874999999","0.6507421874999999","0.7062890625","0.7062890625","0.7062890625","0.7151562499999999","0.7151562499999999","0.7151562499999999","0.6640234375","0.6640234375","0.6640234375","0.6487890624999999","0.6487890624999999","0.6487890624999999","0.693203125","0.693203125","0.693203125","0.8983984375","0.8983984375","0.8983984375","0.752890625","0.752890625","0.752890625"
"35","0.3177734375","0.3177734375","0.3177734375","0.6044921875","0.6044921875","0.6044921875","0.6234374999999999","0.6234374999999999","0.6234374999999999","0.6629687499999999","0.6629687499999999","0.6629687499999999","0.7546875","0.7546875","0.7546875","0.594453125","0.594453125","0.594453125","0.8260937499999998","0.8260937499999998","0.8260937499999998","0.7754296875","0.7754296875","0.7754296875","0.7371874999999999","0.7371874999999999","0.7371874999999999","0.7073046875","0.7073046875","0.7073046875","0.7064453125","0.7064453125","0.7064453125","0.778359375","0.778359375","0.778359375"
"36","0.4782812499999999","0.4782812499999999","0.4782812499999999","0.5433593749999999","0.5433593749999999","0.5433593749999999","0.5144140625","0.5144140625","0.5144140625","0.487578125","0.487578125","0.487578125","0.6654296875","0.6654296875","0.6654296875","0.7401953124999999","0.7401953124999999","0.7401953124999999","0.55953125","0.55953125","0.55953125","0.743828125","0.743828125","0.743828125","0.8010937499999999","0.8010937499999999","0.8010937499999999","0.7751953125","0.7751953125","0.7751953125","0.7433593749999998","0.7433593749999998","0.7433593749999998","0.6953515625","0.6953515625","0.6953515625"
"37","0.36820312499999996","0.36820312499999996","0.36820312499999996","0.6425","0.6425","0.6425","0.636640625","0.636640625","0.636640625","0.7650390625","0.7650390625","0.7650390625","0.6126562499999999","0.6126562499999999","0.6126562499999999","0.6014062499999999","0.6014062499999999","0.6014062499999999","0.5898437499999999","0.5898437499999999","0.5898437499999999","0.648984375","0.648984375","0.648984375","0.7358203124999999","0.7358203124999999","0.7358203124999999","0.5775781249999999","0.5775781249999999","0.5775781249999999","0.7606640625","0.7606640625","0.7606640625","0.7062890624999999","0.7062890624999999","0.7062890624999999"
"38","0.3043359375","0.3043359375","0.3043359375","0.6479296875","0.6479296875","0.6479296875","0.7327734374999999","0.7327734374999999","0.7327734374999999","0.6201171874999999","0.6201171874999999","0.6201171874999999","0.7126171874999999","0.7126171874999999","0.7126171874999999","0.6803124999999999","0.6803124999999999","0.6803124999999999","0.79515625","0.79515625","0.79515625","0.7266796875","0.7266796875","0.7266796875","0.8122656249999999","0.8122656249999999","0.8122656249999999","0.7040234374999998","0.7040234374999998","0.7040234374999998","0.7693749999999999","0.7693749999999999","0.7693749999999999","0.7502343749999999","0.7502343749999999","0.7502343749999999"
"39","0.5880078124999999","0.5880078124999999","0.5880078124999999","0.7097265625","0.7097265625","0.7097265625","0.5973046874999999","0.5973046874999999","0.5973046874999999","0.7467578124999998","0.7467578124999998","0.7467578124999998","0.570546875","0.570546875","0.570546875","0.525703125","0.525703125","0.525703125","0.62","0.62","0.62","0.7751171875","0.7751171875","0.7751171875","0.7041796874999999","0.7041796874999999","0.7041796874999999","0.6603515624999999","0.6603515624999999","0.6603515624999999","0.7987109375","0.7987109375","0.7987109375","0.8666796874999999","0.8666796874999999","0.8666796874999999"
"40","0.42351562499999995","0.42351562499999995","0.42351562499999995","0.5472656249999999","0.5472656249999999","0.5472656249999999","0.5358593749999999","0.5358593749999999","0.5358593749999999","0.854765625","0.854765625","0.854765625","0.588671875","0.588671875","0.588671875","0.7498828125000001","0.7498828125000001","0.7498828125000001","0.856484375","0.856484375","0.856484375","0.7165234375","0.7165234375","0.7165234375","0.8661718749999999","0.8661718749999999","0.8661718749999999","0.70765625","0.70765625","0.70765625","0.88890625","0.88890625","0.88890625","0.7590625","0.7590625","0.7590625"
"41","0.43593749999999987","0.43593749999999987","0.43593749999999987","0.6514453124999999","0.6514453124999999","0.6514453124999999","0.7290625","0.7290625","0.7290625","0.7003515625000001","0.7003515625000001","0.7003515625000001","0.6439453125","0.6439453125","0.6439453125","0.7041015625","0.7041015625","0.7041015625","0.5087499999999999","0.5087499999999999","0.5087499999999999","0.69046875","0.69046875","0.69046875","0.7504687499999998","0.7504687499999998","0.7504687499999998","0.577890625","0.577890625","0.577890625","0.7940234374999999","0.7940234374999999","0.7940234374999999","0.7622265625","0.7622265625","0.7622265625"
"42","0.37703124999999993","0.37703124999999993","0.37703124999999993","0.5597265625","0.5597265625","0.5597265625","0.5227734374999999","0.5227734374999999","0.5227734374999999","0.6825","0.6825","0.6825","0.73171875","0.73171875","0.73171875","0.6896484375","0.6896484375","0.6896484375","0.41515625","0.41515625","0.41515625","0.7116796875","0.7116796875","0.7116796875","0.6942578125000001","0.6942578125000001","0.6942578125000001","0.7896874999999999","0.7896874999999999","0.7896874999999999","0.813046875","0.813046875","0.813046875","0.8378125000000001","0.8378125000000001","0.8378125000000001"
"43","0.3319140625","0.3319140625","0.3319140625","0.6660937499999999","0.6660937499999999","0.6660937499999999","0.6865234375","0.6865234375","0.6865234375","0.7028125","0.7028125","0.7028125","0.659140625","0.659140625","0.659140625","0.7081250000000001","0.7081250000000001","0.7081250000000001","0.7571874999999999","0.7571874999999999","0.7571874999999999","0.7867578125","0.7867578125","0.7867578125","0.7416406249999998","0.7416406249999998","0.7416406249999998","0.7312109375","0.7312109375","0.7312109375","0.5843749999999999","0.5843749999999999","0.5843749999999999","0.79484375","0.79484375","0.79484375"
"44","0.29582031249999996","0.29582031249999996","0.29582031249999996","0.792734375","0.792734375","0.792734375","0.5526171874999999","0.5526171874999999","0.5526171874999999","0.788125","0.788125","0.788125","0.7047265624999999","0.7047265624999999","0.7047265624999999","0.7122656249999999","0.7122656249999999","0.7122656249999999","0.576953125","0.576953125","0.576953125","0.7005468749999999","0.7005468749999999","0.7005468749999999","0.7130078124999999","0.7130078124999999","0.7130078124999999","0.8285546874999999","0.8285546874999999","0.8285546874999999","0.6858203125","0.6858203125","0.6858203125","0.6894921875","0.6894921875","0.6894921875"
"45","0.5046484374999998","0.5046484374999998","0.5046484374999998","0.6922265625","0.6922265625","0.6922265625","0.5565625","0.5565625","0.5565625","0.7169921874999999","0.7169921874999999","0.7169921874999999","0.6683593750000001","0.6683593750000001","0.6683593750000001","0.64","0.64","0.64","0.6990624999999999","0.6990624999999999","0.6990624999999999","0.631328125","0.631328125","0.631328125","0.8025390625","0.8025390625","0.8025390625","0.76046875","0.76046875","0.76046875","0.6067968749999999","0.6067968749999999","0.6067968749999999","0.7686328124999999","0.7686328124999999","0.7686328124999999"
"46","0.3273828125","0.3273828125","0.3273828125","0.7625781250000001","0.7625781250000001","0.7625781250000001","0.6429296874999999","0.6429296874999999","0.6429296874999999","0.70390625","0.70390625","0.70390625","0.633359375","0.633359375","0.633359375","0.5423046874999999","0.5423046874999999","0.5423046874999999","0.73140625","0.73140625","0.73140625","0.7203124999999999","0.7203124999999999","0.7203124999999999","0.8837109374999998","0.8837109374999998","0.8837109374999998","0.76640625","0.76640625","0.76640625","0.76828125","0.76828125","0.76828125","0.8229296875","0.8229296875","0.8229296875"
"47","0.448515625","0.448515625","0.448515625","0.723828125","0.723828125","0.723828125","0.7301171874999999","0.7301171874999999","0.7301171874999999","0.6519921875","0.6519921875","0.6519921875","0.6984375","0.6984375","0.6984375","0.7276562499999999","0.7276562499999999","0.7276562499999999","0.742890625","0.742890625","0.742890625","0.5592187499999999","0.5592187499999999","0.5592187499999999","0.8400390624999999","0.8400390624999999","0.8400390624999999","0.60171875","0.60171875","0.60171875","0.8438671875","0.8438671875","0.8438671875","0.778125","0.778125","0.778125"
"48","0.41023437499999993","0.41023437499999993","0.41023437499999993","0.6991796874999998","0.6991796874999998","0.6991796874999998","0.7211718749999999","0.7211718749999999","0.7211718749999999","0.666796875","0.666796875","0.666796875","0.601015625","0.601015625","0.601015625","0.6698046875","0.6698046875","0.6698046875","0.5745312499999999","0.5745312499999999","0.5745312499999999","0.6759765625","0.6759765625","0.6759765625","0.700390625","0.700390625","0.700390625","0.863515625","0.863515625","0.863515625","0.8042968749999999","0.8042968749999999","0.8042968749999999","0.694140625","0.694140625","0.694140625"
"49","0.43582031249999986","0.43582031249999986","0.43582031249999986","0.6254296874999999","0.6254296874999999","0.6254296874999999","0.6429296874999999","0.6429296874999999","0.6429296874999999","0.6816015625","0.6816015625","0.6816015625","0.7017578124999999","0.7017578124999999","0.7017578124999999","0.8528125","0.8528125","0.8528125","0.483515625","0.483515625","0.483515625","0.779453125","0.779453125","0.779453125","0.6826171874999998","0.6826171874999998","0.6826171874999998","0.6951171875","0.6951171875","0.6951171875","0.84625","0.84625","0.84625","0.7857421874999999","0.7857421874999999","0.7857421874999999"
"50","0.4119531249999999","0.4119531249999999","0.4119531249999999","0.6773046875","0.6773046875","0.6773046875","0.5626171874999999","0.5626171874999999","0.5626171874999999","0.7930859374999999","0.7930859374999999","0.7930859374999999","0.7023437499999999","0.7023437499999999","0.7023437499999999","0.7828515625","0.7828515625","0.7828515625","0.729296875","0.729296875","0.729296875","0.783125","0.783125","0.783125","0.763671875","0.763671875","0.763671875","0.8408984375","0.8408984375","0.8408984375","0.834921875","0.834921875","0.834921875","0.8551171875","0.8551171875","0.8551171875"
"51","0.4474609374999999","0.4474609374999999","0.4474609374999999","0.790546875","0.790546875","0.790546875","0.6308203124999999","0.6308203124999999","0.6308203124999999","0.6428515625","0.6428515625","0.6428515625","0.6739453124999999","0.6739453124999999","0.6739453124999999","0.626875","0.626875","0.626875","0.76734375","0.76734375","0.76734375","0.7523046874999999","0.7523046874999999","0.7523046874999999","0.6428515624999998","0.6428515624999998","0.6428515624999998","0.757578125","0.757578125","0.757578125","0.7259374999999999","0.7259374999999999","0.7259374999999999","0.7502734374999998","0.7502734374999998","0.7502734374999998"
"52","0.44273437499999985","0.44273437499999985","0.44273437499999985","0.6585156249999999","0.6585156249999999","0.6585156249999999","0.6528125","0.6528125","0.6528125","0.7708593749999999","0.7708593749999999","0.7708593749999999","0.6364453124999999","0.6364453124999999","0.6364453124999999","0.7513281249999999","0.7513281249999999","0.7513281249999999","0.3103125","0.3103125","0.3103125","0.7537499999999999","0.7537499999999999","0.7537499999999999","0.7290625000000001","0.7290625000000001","0.7290625000000001","0.6903125","0.6903125","0.6903125","0.6428124999999999","0.6428124999999999","0.6428124999999999","0.78640625","0.78640625","0.78640625"
"53","0.5239453124999999","0.5239453124999999","0.5239453124999999","0.6392578124999999","0.6392578124999999","0.6392578124999999","0.5685546874999999","0.5685546874999999","0.5685546874999999","0.754140625","0.754140625","0.754140625","0.5857812499999999","0.5857812499999999","0.5857812499999999","0.6551562499999999","0.6551562499999999","0.6551562499999999","0.788125","0.788125","0.788125","0.592265625","0.592265625","0.592265625","0.7945312499999999","0.7945312499999999","0.7945312499999999","0.67328125","0.67328125","0.67328125","0.7492578124999999","0.7492578124999999","0.7492578124999999","0.7342968749999998","0.7342968749999998","0.7342968749999998"
"54","0.5156640624999999","0.5156640624999999","0.5156640624999999","0.583671875","0.583671875","0.583671875","0.6000390624999999","0.6000390624999999","0.6000390624999999","0.6158984375","0.6158984375","0.6158984375","0.6853515625","0.6853515625","0.6853515625","0.7582421875","0.7582421875","0.7582421875","0.6040625","0.6040625","0.6040625","0.715","0.715","0.715","0.8071484375","0.8071484375","0.8071484375","0.6900390624999999","0.6900390624999999","0.6900390624999999","0.7867187499999999","0.7867187499999999","0.7867187499999999","0.7758593749999999","0.7758593749999999","0.7758593749999999"
"55","0.42167968749999996","0.42167968749999996","0.42167968749999996","0.63234375","0.63234375","0.63234375","0.6492578124999999","0.6492578124999999","0.6492578124999999","0.6099609374999999","0.6099609374999999","0.6099609374999999","0.6408984375","0.6408984375","0.6408984375","0.7639453125","0.7639453125","0.7639453125","0.493125","0.493125","0.493125","0.58890625","0.58890625","0.58890625","0.8088281249999999","0.8088281249999999","0.8088281249999999","0.7555078124999999","0.7555078124999999","0.7555078124999999","0.8196874999999999","0.8196874999999999","0.8196874999999999","0.76921875","0.76921875","0.76921875"
"56","0.441796875","0.441796875","0.441796875","0.781171875","0.781171875","0.781171875","0.6734374999999999","0.6734374999999999","0.6734374999999999","0.8090234375","0.8090234375","0.8090234375","0.5624218750000001","0.5624218750000001","0.5624218750000001","0.6508984375","0.6508984375","0.6508984375","0.8792968749999999","0.8792968749999999","0.8792968749999999","0.7626953125","0.7626953125","0.7626953125","0.7171093749999999","0.7171093749999999","0.7171093749999999","0.7392187499999999","0.7392187499999999","0.7392187499999999","0.7713281249999999","0.7713281249999999","0.7713281249999999","0.8029296874999999","0.8029296874999999","0.8029296874999999"
"58","0.47925781249999994","0.47925781249999994","0.47925781249999994","0.6876953124999999","0.6876953124999999","0.6876953124999999","0.6514843749999999","0.6514843749999999","0.6514843749999999","0.8902734374999999","0.8902734374999999","0.8902734374999999","0.75484375","0.75484375","0.75484375","0.723125","0.723125","0.723125","0.952421875","0.952421875","0.952421875","0.6294140625","0.6294140625","0.6294140625","0.7758593749999999","0.7758593749999999","0.7758593749999999","0.7128125","0.7128125","0.7128125","0.703359375","0.703359375","0.703359375","0.7940624999999999","0.7940624999999999","0.7940624999999999"
"59","0.5712109375","0.5712109375","0.5712109375","0.749453125","0.749453125","0.749453125","0.6160546874999998","0.6160546874999998","0.6160546874999998","0.6544921875","0.6544921875","0.6544921875","0.6719921875","0.6719921875","0.6719921875","0.6655078125","0.6655078125","0.6655078125","0.7519531249999999","0.7519531249999999","0.7519531249999999","0.7455468749999999","0.7455468749999999","0.7455468749999999","0.7963281249999998","0.7963281249999998","0.7963281249999998","0.7821093749999999","0.7821093749999999","0.7821093749999999","0.934140625","0.934140625","0.934140625","0.7205859375","0.7205859375","0.7205859375"
"60","0.3335937499999999","0.3335937499999999","0.3335937499999999","0.6413671875","0.6413671875","0.6413671875","0.6149218749999998","0.6149218749999998","0.6149218749999998","0.7300390625","0.7300390625","0.7300390625","0.5931249999999999","0.5931249999999999","0.5931249999999999","0.6961328124999999","0.6961328124999999","0.6961328124999999","0.810078125","0.810078125","0.810078125","0.7921875","0.7921875","0.7921875","0.798046875","0.798046875","0.798046875","0.7241796875","0.7241796875","0.7241796875","0.7464843749999999","0.7464843749999999","0.7464843749999999","0.6651171874999998","0.6651171874999998","0.6651171874999998"
"61","0.4509765624999999","0.4509765624999999","0.4509765624999999","0.6540625","0.6540625","0.6540625","0.6638671875","0.6638671875","0.6638671875","0.7381249999999999","0.7381249999999999","0.7381249999999999","0.6162500000000001","0.6162500000000001","0.6162500000000001","0.7274218749999999","0.7274218749999999","0.7274218749999999","0.774453125","0.774453125","0.774453125","0.8451953124999999","0.8451953124999999","0.8451953124999999","0.6378124999999999","0.6378124999999999","0.6378124999999999","0.7520703124999999","0.7520703124999999","0.7520703124999999","0.6986718749999999","0.6986718749999999","0.6986718749999999","0.6927734374999999","0.6927734374999999","0.6927734374999999"
"62","0.3835546874999999","0.3835546874999999","0.3835546874999999","0.5567578125","0.5567578125","0.5567578125","0.4994140625","0.4994140625","0.4994140625","0.5878125000000001","0.5878125000000001","0.5878125000000001","0.5420703125","0.5420703125","0.5420703125","0.7459765624999999","0.7459765624999999","0.7459765624999999","0.93265625","0.93265625","0.93265625","0.796953125","0.796953125","0.796953125","0.7217578124999998","0.7217578124999998","0.7217578124999998","0.7648437499999999","0.7648437499999999","0.7648437499999999","0.6708593749999998","0.6708593749999998","0.6708593749999998","0.7912109375","0.7912109375","0.7912109375"
