"Step","w1-baseline-fast - reward/mean","w1-baseline-fast - reward/mean__MIN","w1-baseline-fast - reward/mean__MAX","w1-alpha64-baseline - reward/mean","w1-alpha64-baseline - reward/mean__MIN","w1-alpha64-baseline - reward/mean__MAX","w1-alpha32-baseline - reward/mean","w1-alpha32-baseline - reward/mean__MIN","w1-alpha32-baseline - reward/mean__MAX","w1-alpha128-baseline - reward/mean","w1-alpha128-baseline - reward/mean__MIN","w1-alpha128-baseline - reward/mean__MAX","w1-alpha64-lr1e-5 - reward/mean","w1-alpha64-lr1e-5 - reward/mean__MIN","w1-alpha64-lr1e-5 - reward/mean__MAX","w1-alpha64-lr3e-6 - reward/mean","w1-alpha64-lr3e-6 - reward/mean__MIN","w1-alpha64-lr3e-6 - reward/mean__MAX","w1-alpha64-lr3e-6-b64-r16 - reward/mean","w1-alpha64-lr3e-6-b64-r16 - reward/mean__MIN","w1-alpha64-lr3e-6-b64-r16 - reward/mean__MAX","w1-alpha64-lr5e-6 - reward/mean","w1-alpha64-lr5e-6 - reward/mean__MIN","w1-alpha64-lr5e-6 - reward/mean__MAX","w1-alpha64-lr3e-6-2048-max-tokens - reward/mean","w1-alpha64-lr3e-6-2048-max-tokens - reward/mean__MIN","w1-alpha64-lr3e-6-2048-max-tokens - reward/mean__MAX","w1-alpha64-lr3e-6-1024-max-tokens - reward/mean","w1-alpha64-lr3e-6-1024-max-tokens - reward/mean__MIN","w1-alpha64-lr3e-6-1024-max-tokens - reward/mean__MAX","w2-alpha64-lr3e-6-2048-max-tokens-t0.15 - reward/mean","w2-alpha64-lr3e-6-2048-max-tokens-t0.15 - reward/mean__MIN","w2-alpha64-lr3e-6-2048-max-tokens-t0.15 - reward/mean__MAX","w2-alpha64-lr3e-6-2048-max-tokens-r4 - reward/mean","w2-alpha64-lr3e-6-2048-max-tokens-r4 - reward/mean__MIN","w2-alpha64-lr3e-6-2048-max-tokens-r4 - reward/mean__MAX"
"63","0.43671874999999993","0.43671874999999993","0.43671874999999993","0.8157421874999999","0.8157421874999999","0.8157421874999999","0.7366406249999999","0.7366406249999999","0.7366406249999999","0.7769921874999999","0.7769921874999999","0.7769921874999999","0.6521484375","0.6521484375","0.6521484375","0.761484375","0.761484375","0.761484375","0.9417968749999999","0.9417968749999999","0.9417968749999999","0.837421875","0.837421875","0.837421875","0.6988281249999999","0.6988281249999999","0.6988281249999999","0.8011718750000001","0.8011718750000001","0.8011718750000001","0.7935937499999999","0.7935937499999999","0.7935937499999999","0.7665625","0.7665625","0.7665625"
"64","0.48843749999999986","0.48843749999999986","0.48843749999999986","0.57953125","0.57953125","0.57953125","0.618671875","0.618671875","0.618671875","0.6790234375","0.6790234375","0.6790234375","0.6146484375","0.6146484375","0.6146484375","0.7064453125","0.7064453125","0.7064453125","0.4365625","0.4365625","0.4365625","0.779921875","0.779921875","0.779921875","0.7555859374999999","0.7555859374999999","0.7555859374999999","0.778125","0.778125","0.778125","0.7946093749999998","0.7946093749999998","0.7946093749999998","0.8161328125","0.8161328125","0.8161328125"
"65","0.46863281249999994","0.46863281249999994","0.46863281249999994","0.6419921875","0.6419921875","0.6419921875","0.6209374999999999","0.6209374999999999","0.6209374999999999","0.5497265624999998","0.5497265624999998","0.5497265624999998","0.5762109375","0.5762109375","0.5762109375","0.6715234375000001","0.6715234375000001","0.6715234375000001","0.6780468749999999","0.6780468749999999","0.6780468749999999","0.7424999999999999","0.7424999999999999","0.7424999999999999","0.6696874999999999","0.6696874999999999","0.6696874999999999","0.8066406249999999","0.8066406249999999","0.8066406249999999","0.7145312499999998","0.7145312499999998","0.7145312499999998","0.88140625","0.88140625","0.88140625"
"66","0.447109375","0.447109375","0.447109375","0.7286328124999999","0.7286328124999999","0.7286328124999999","0.6541015625","0.6541015625","0.6541015625","0.8064453125","0.8064453125","0.8064453125","0.5957421875","0.5957421875","0.5957421875","0.7154296875","0.7154296875","0.7154296875","0.83546875","0.83546875","0.83546875","0.6934375","0.6934375","0.6934375","0.8727343750000001","0.8727343750000001","0.8727343750000001","0.8418749999999999","0.8418749999999999","0.8418749999999999","0.7842578124999999","0.7842578124999999","0.7842578124999999","0.8156640625","0.8156640625","0.8156640625"
"67","0.4560156249999999","0.4560156249999999","0.4560156249999999","0.6815625000000001","0.6815625000000001","0.6815625000000001","0.6356640625000001","0.6356640625000001","0.6356640625000001","0.7279687499999999","0.7279687499999999","0.7279687499999999","0.6471874999999999","0.6471874999999999","0.6471874999999999","0.783984375","0.783984375","0.783984375","0.748515625","0.748515625","0.748515625","0.7143359375","0.7143359375","0.7143359375","0.79921875","0.79921875","0.79921875","0.5574609374999999","0.5574609374999999","0.5574609374999999","0.8478515625","0.8478515625","0.8478515625","0.6675","0.6675","0.6675"
"68","0.51421875","0.51421875","0.51421875","0.7042968749999999","0.7042968749999999","0.7042968749999999","0.7280859375","0.7280859375","0.7280859375","0.7479296874999999","0.7479296874999999","0.7479296874999999","0.538359375","0.538359375","0.538359375","0.7767968749999998","0.7767968749999998","0.7767968749999998","0.8546874999999998","0.8546874999999998","0.8546874999999998","0.7701953124999998","0.7701953124999998","0.7701953124999998","0.8112109375","0.8112109375","0.8112109375","0.73125","0.73125","0.73125","0.6976171874999999","0.6976171874999999","0.6976171874999999","0.840546875","0.840546875","0.840546875"
"69","0.5133203124999999","0.5133203124999999","0.5133203124999999","0.6244921874999999","0.6244921874999999","0.6244921874999999","0.5482421874999999","0.5482421874999999","0.5482421874999999","0.7600390625","0.7600390625","0.7600390625","0.6446875","0.6446875","0.6446875","0.7312890624999999","0.7312890624999999","0.7312890624999999","0.8890624999999999","0.8890624999999999","0.8890624999999999","0.7618749999999999","0.7618749999999999","0.7618749999999999","0.7867968749999998","0.7867968749999998","0.7867968749999998","0.748515625","0.748515625","0.748515625","0.6571874999999998","0.6571874999999998","0.6571874999999998","0.7179296874999999","0.7179296874999999","0.7179296874999999"
"70","0.39316406249999997","0.39316406249999997","0.39316406249999997","0.7012890624999999","0.7012890624999999","0.7012890624999999","0.46757812499999996","0.46757812499999996","0.46757812499999996","0.741640625","0.741640625","0.741640625","0.576171875","0.576171875","0.576171875","0.731640625","0.731640625","0.731640625","0.6146093749999999","0.6146093749999999","0.6146093749999999","0.8144921875","0.8144921875","0.8144921875","0.726328125","0.726328125","0.726328125","0.69828125","0.69828125","0.69828125","0.7398437499999999","0.7398437499999999","0.7398437499999999","0.762421875","0.762421875","0.762421875"
"71","0.5187890624999999","0.5187890624999999","0.5187890624999999","0.764375","0.764375","0.764375","0.6925390625","0.6925390625","0.6925390625","","","","0.5653124999999999","0.5653124999999999","0.5653124999999999","0.652734375","0.652734375","0.652734375","0.39578125","0.39578125","0.39578125","0.8049609375","0.8049609375","0.8049609375","0.6676562499999998","0.6676562499999998","0.6676562499999998","0.8028906250000001","0.8028906250000001","0.8028906250000001","0.7518749999999998","0.7518749999999998","0.7518749999999998","0.8735546875","0.8735546875","0.8735546875"
"72","0.4664062499999999","0.4664062499999999","0.4664062499999999","0.6528906250000001","0.6528906250000001","0.6528906250000001","0.75046875","0.75046875","0.75046875","","","","0.698671875","0.698671875","0.698671875","0.75953125","0.75953125","0.75953125","0.66015625","0.66015625","0.66015625","0.6381640625","0.6381640625","0.6381640625","0.799296875","0.799296875","0.799296875","0.7370703125000001","0.7370703125000001","0.7370703125000001","0.7109374999999999","0.7109374999999999","0.7109374999999999","0.8211718749999999","0.8211718749999999","0.8211718749999999"
"73","0.5685546874999998","0.5685546874999998","0.5685546874999998","0.6534374999999999","0.6534374999999999","0.6534374999999999","0.6183203125","0.6183203125","0.6183203125","","","","0.4144140625","0.4144140625","0.4144140625","0.8560937500000001","0.8560937500000001","0.8560937500000001","0.61328125","0.61328125","0.61328125","0.7001953125","0.7001953125","0.7001953125","0.7641015624999999","0.7641015624999999","0.7641015624999999","0.6815234374999999","0.6815234374999999","0.6815234374999999","0.6912109374999998","0.6912109374999998","0.6912109374999998","0.8099218749999999","0.8099218749999999","0.8099218749999999"
"74","0.5381640624999999","0.5381640624999999","0.5381640624999999","0.6353515624999999","0.6353515624999999","0.6353515624999999","0.5167968749999999","0.5167968749999999","0.5167968749999999","","","","0.3801953125","0.3801953125","0.3801953125","0.836640625","0.836640625","0.836640625","0.8771093749999999","0.8771093749999999","0.8771093749999999","0.6855859375","0.6855859375","0.6855859375","0.85453125","0.85453125","0.85453125","0.785078125","0.785078125","0.785078125","0.6936718749999999","0.6936718749999999","0.6936718749999999","0.8380078124999999","0.8380078124999999","0.8380078124999999"
"75","0.5585156249999998","0.5585156249999998","0.5585156249999998","0.6009765625","0.6009765625","0.6009765625","0.49347656249999994","0.49347656249999994","0.49347656249999994","","","","0.3506640625","0.3506640625","0.3506640625","0.6613671875","0.6613671875","0.6613671875","0.898125","0.898125","0.898125","0.8947265624999999","0.8947265624999999","0.8947265624999999","0.7541796875","0.7541796875","0.7541796875","0.7634375","0.7634375","0.7634375","0.620390625","0.620390625","0.620390625","0.7517578125","0.7517578125","0.7517578125"
"76","0.45234374999999993","0.45234374999999993","0.45234374999999993","0.7957421874999999","0.7957421874999999","0.7957421874999999","0.7888671875","0.7888671875","0.7888671875","","","","0.0971875","0.0971875","0.0971875","0.7889453125","0.7889453125","0.7889453125","0.6056249999999999","0.6056249999999999","0.6056249999999999","0.7203125000000001","0.7203125000000001","0.7203125000000001","0.5330859374999999","0.5330859374999999","0.5330859374999999","0.8119921874999999","0.8119921874999999","0.8119921874999999","0.6556249999999998","0.6556249999999998","0.6556249999999998","0.7726171874999999","0.7726171874999999","0.7726171874999999"
"77","0.545078125","0.545078125","0.545078125","0.6949218749999999","0.6949218749999999","0.6949218749999999","0.6382812499999999","0.6382812499999999","0.6382812499999999","","","","0.0022265625000000002","0.0022265625000000002","0.0022265625000000002","0.70234375","0.70234375","0.70234375","0.5464843749999999","0.5464843749999999","0.5464843749999999","0.7803515624999999","0.7803515624999999","0.7803515624999999","0.7510546874999999","0.7510546874999999","0.7510546874999999","0.7769921874999999","0.7769921874999999","0.7769921874999999","0.763203125","0.763203125","0.763203125","0.7755859374999998","0.7755859374999998","0.7755859374999998"
"78","0.6041406249999999","0.6041406249999999","0.6041406249999999","0.5626171875","0.5626171875","0.5626171875","0.7601562499999999","0.7601562499999999","0.7601562499999999","","","","0.00011718750000000002","0.00011718750000000002","0.00011718750000000002","0.6496875","0.6496875","0.6496875","0.584921875","0.584921875","0.584921875","0.842890625","0.842890625","0.842890625","0.8231640624999998","0.8231640624999998","0.8231640624999998","0.7228515624999999","0.7228515624999999","0.7228515624999999","0.7333984374999999","0.7333984374999999","0.7333984374999999","0.7825390624999999","0.7825390624999999","0.7825390624999999"
"79","0.4605468749999999","0.4605468749999999","0.4605468749999999","0.68796875","0.68796875","0.68796875","0.6871875","0.6871875","0.6871875","","","","0.0","0.0","0.0","0.6958984375","0.6958984375","0.6958984375","0.633046875","0.633046875","0.633046875","0.8240624999999999","0.8240624999999999","0.8240624999999999","0.7162890625","0.7162890625","0.7162890625","0.7653906249999999","0.7653906249999999","0.7653906249999999","0.8662109375","0.8662109375","0.8662109375","0.7658984375","0.7658984375","0.7658984375"
"80","0.41441406249999996","0.41441406249999996","0.41441406249999996","0.690703125","0.690703125","0.690703125","0.7775000000000001","0.7775000000000001","0.7775000000000001","","","","0.0","0.0","0.0","0.8812499999999999","0.8812499999999999","0.8812499999999999","0.8180468750000001","0.8180468750000001","0.8180468750000001","0.8025390625","0.8025390625","0.8025390625","0.7096093750000001","0.7096093750000001","0.7096093750000001","0.771875","0.771875","0.771875","0.7730468749999999","0.7730468749999999","0.7730468749999999","0.747265625","0.747265625","0.747265625"
"81","0.5423437499999999","0.5423437499999999","0.5423437499999999","0.7742578124999999","0.7742578124999999","0.7742578124999999","0.6822265624999999","0.6822265624999999","0.6822265624999999","","","","0.00011718750000000002","0.00011718750000000002","0.00011718750000000002","0.6746874999999999","0.6746874999999999","0.6746874999999999","0.7483593749999999","0.7483593749999999","0.7483593749999999","0.8365625000000001","0.8365625000000001","0.8365625000000001","0.8078515625","0.8078515625","0.8078515625","0.8245312499999999","0.8245312499999999","0.8245312499999999","0.8855078125","0.8855078125","0.8855078125","0.8116406249999999","0.8116406249999999","0.8116406249999999"
"82","0.5657421874999999","0.5657421874999999","0.5657421874999999","0.7396874999999999","0.7396874999999999","0.7396874999999999","0.5608984374999999","0.5608984374999999","0.5608984374999999","","","","0.000546875","0.000546875","0.000546875","0.7696875","0.7696875","0.7696875","0.7190624999999999","0.7190624999999999","0.7190624999999999","0.8402343750000001","0.8402343750000001","0.8402343750000001","0.839375","0.839375","0.839375","0.7780078125","0.7780078125","0.7780078125","0.671640625","0.671640625","0.671640625","0.7687890625","0.7687890625","0.7687890625"
"84","0.5163671875","0.5163671875","0.5163671875","0.6914453125","0.6914453125","0.6914453125","0.8047265625","0.8047265625","0.8047265625","","","","","","","0.6472265625","0.6472265625","0.6472265625","0.7522656249999999","0.7522656249999999","0.7522656249999999","0.7594140624999999","0.7594140624999999","0.7594140624999999","0.8287109375","0.8287109375","0.8287109375","0.889375","0.889375","0.889375","0.6855078124999999","0.6855078124999999","0.6855078124999999","0.8282031249999999","0.8282031249999999","0.8282031249999999"
"85","0.5766015624999998","0.5766015624999998","0.5766015624999998","0.6708984375","0.6708984375","0.6708984375","0.591171875","0.591171875","0.591171875","","","","","","","0.7500390625","0.7500390625","0.7500390625","0.8939843749999998","0.8939843749999998","0.8939843749999998","0.8723828125","0.8723828125","0.8723828125","0.6987109375","0.6987109375","0.6987109375","0.8372265625","0.8372265625","0.8372265625","0.808984375","0.808984375","0.808984375","0.79390625","0.79390625","0.79390625"
"86","0.38187499999999996","0.38187499999999996","0.38187499999999996","0.598515625","0.598515625","0.598515625","0.6328906249999999","0.6328906249999999","0.6328906249999999","","","","","","","0.7246874999999999","0.7246874999999999","0.7246874999999999","0.933125","0.933125","0.933125","0.7101171875","0.7101171875","0.7101171875","0.6771093749999999","0.6771093749999999","0.6771093749999999","0.8501953124999999","0.8501953124999999","0.8501953124999999","0.6878515624999999","0.6878515624999999","0.6878515624999999","0.717734375","0.717734375","0.717734375"
"87","0.512734375","0.512734375","0.512734375","0.6969921875","0.6969921875","0.6969921875","0.759453125","0.759453125","0.759453125","","","","","","","0.790234375","0.790234375","0.790234375","0.65625","0.65625","0.65625","0.7408984374999998","0.7408984374999998","0.7408984374999998","0.7955859375","0.7955859375","0.7955859375","0.7459765625","0.7459765625","0.7459765625","0.5549609375","0.5549609375","0.5549609375","0.8115625","0.8115625","0.8115625"
"88","0.5137109375","0.5137109375","0.5137109375","0.7549609374999999","0.7549609374999999","0.7549609374999999","0.5830078124999999","0.5830078124999999","0.5830078124999999","","","","","","","0.7255859375","0.7255859375","0.7255859375","0.774609375","0.774609375","0.774609375","0.7396484375","0.7396484375","0.7396484375","0.8787890625","0.8787890625","0.8787890625","0.7934765625","0.7934765625","0.7934765625","0.7078125","0.7078125","0.7078125","0.8539453125","0.8539453125","0.8539453125"
"89","0.4482031249999999","0.4482031249999999","0.4482031249999999","0.757578125","0.757578125","0.757578125","0.6840624999999999","0.6840624999999999","0.6840624999999999","","","","","","","0.7463671875","0.7463671875","0.7463671875","0.9464843749999999","0.9464843749999999","0.9464843749999999","0.7994140624999999","0.7994140624999999","0.7994140624999999","0.8122265625","0.8122265625","0.8122265625","0.798515625","0.798515625","0.798515625","0.5819140624999999","0.5819140624999999","0.5819140624999999","0.8578515624999999","0.8578515624999999","0.8578515624999999"
"90","0.4055078124999999","0.4055078124999999","0.4055078124999999","0.73203125","0.73203125","0.73203125","0.6046484375","0.6046484375","0.6046484375","","","","","","","0.7973828125","0.7973828125","0.7973828125","0.82546875","0.82546875","0.82546875","0.8507421875","0.8507421875","0.8507421875","0.8258984375","0.8258984375","0.8258984375","0.8528515624999999","0.8528515624999999","0.8528515624999999","0.7373828124999999","0.7373828124999999","0.7373828124999999","0.801171875","0.801171875","0.801171875"
"91","0.4568749999999999","0.4568749999999999","0.4568749999999999","0.6926953124999999","0.6926953124999999","0.6926953124999999","0.7804296874999999","0.7804296874999999","0.7804296874999999","","","","","","","0.7570312499999999","0.7570312499999999","0.7570312499999999","0.8265624999999999","0.8265624999999999","0.8265624999999999","0.7637890625","0.7637890625","0.7637890625","0.7733984375","0.7733984375","0.7733984375","0.7956640625","0.7956640625","0.7956640625","0.7063671874999999","0.7063671874999999","0.7063671874999999","0.7901562499999999","0.7901562499999999","0.7901562499999999"
"92","0.432890625","0.432890625","0.432890625","0.7229687499999999","0.7229687499999999","0.7229687499999999","0.6477734374999999","0.6477734374999999","0.6477734374999999","","","","","","","0.879453125","0.879453125","0.879453125","0.6964843749999998","0.6964843749999998","0.6964843749999998","0.8787890625","0.8787890625","0.8787890625","0.6249218750000001","0.6249218750000001","0.6249218750000001","0.744921875","0.744921875","0.744921875","0.7178906249999999","0.7178906249999999","0.7178906249999999","0.77015625","0.77015625","0.77015625"
"93","0.48429687499999996","0.48429687499999996","0.48429687499999996","0.7664453124999999","0.7664453124999999","0.7664453124999999","0.756796875","0.756796875","0.756796875","","","","","","","0.7641015625","0.7641015625","0.7641015625","0.893359375","0.893359375","0.893359375","0.871640625","0.871640625","0.871640625","0.7475390624999998","0.7475390624999998","0.7475390624999998","0.6888281249999999","0.6888281249999999","0.6888281249999999","0.5980078125","0.5980078125","0.5980078125","0.7630859374999999","0.7630859374999999","0.7630859374999999"
"94","0.6187499999999999","0.6187499999999999","0.6187499999999999","0.7031640625","0.7031640625","0.7031640625","0.6173046875","0.6173046875","0.6173046875","","","","","","","0.7259765625","0.7259765625","0.7259765625","0.69328125","0.69328125","0.69328125","0.734765625","0.734765625","0.734765625","0.7743359375000001","0.7743359375000001","0.7743359375000001","0.775546875","0.775546875","0.775546875","0.8378125","0.8378125","0.8378125","0.831796875","0.831796875","0.831796875"
"95","0.5952734375","0.5952734375","0.5952734375","0.679375","0.679375","0.679375","0.6405468749999998","0.6405468749999998","0.6405468749999998","","","","","","","0.813203125","0.813203125","0.813203125","0.8488281249999999","0.8488281249999999","0.8488281249999999","0.705703125","0.705703125","0.705703125","0.7096093750000001","0.7096093750000001","0.7096093750000001","0.6301171874999999","0.6301171874999999","0.6301171874999999","0.6597265625","0.6597265625","0.6597265625","0.8123828124999999","0.8123828124999999","0.8123828124999999"
"96","0.4827734374999999","0.4827734374999999","0.4827734374999999","0.6869921875","0.6869921875","0.6869921875","0.517109375","0.517109375","0.517109375","","","","","","","0.6524218749999999","0.6524218749999999","0.6524218749999999","0.7797656249999999","0.7797656249999999","0.7797656249999999","0.7593750000000001","0.7593750000000001","0.7593750000000001","0.7958203124999998","0.7958203124999998","0.7958203124999998","0.7534375","0.7534375","0.7534375","0.8678125000000001","0.8678125000000001","0.8678125000000001","0.7962890625","0.7962890625","0.7962890625"
"97","0.48230468749999983","0.48230468749999983","0.48230468749999983","0.7005859375","0.7005859375","0.7005859375","0.6386328124999999","0.6386328124999999","0.6386328124999999","","","","","","","0.7689453125","0.7689453125","0.7689453125","0.8515624999999998","0.8515624999999998","0.8515624999999998","0.7654296875","0.7654296875","0.7654296875","0.6552734374999998","0.6552734374999998","0.6552734374999998","0.864140625","0.864140625","0.864140625","0.6551171874999999","0.6551171874999999","0.6551171874999999","0.7845703124999999","0.7845703124999999","0.7845703124999999"
"98","0.5130078124999999","0.5130078124999999","0.5130078124999999","0.7428515625000001","0.7428515625000001","0.7428515625000001","0.6706249999999999","0.6706249999999999","0.6706249999999999","","","","","","","0.7353125","0.7353125","0.7353125","0.8578124999999999","0.8578124999999999","0.8578124999999999","0.82984375","0.82984375","0.82984375","0.710078125","0.710078125","0.710078125","0.75890625","0.75890625","0.75890625","0.7380859375","0.7380859375","0.7380859375","0.8216796875","0.8216796875","0.8216796875"
"99","0.5820312499999999","0.5820312499999999","0.5820312499999999","0.7339843749999999","0.7339843749999999","0.7339843749999999","0.5541015625","0.5541015625","0.5541015625","","","","","","","0.8709765625","0.8709765625","0.8709765625","0.8321875","0.8321875","0.8321875","0.694609375","0.694609375","0.694609375","0.780234375","0.780234375","0.780234375","0.8377734375","0.8377734375","0.8377734375","0.624140625","0.624140625","0.624140625","0.752109375","0.752109375","0.752109375"
"100","0.49207031249999994","0.49207031249999994","0.49207031249999994","0.772109375","0.772109375","0.772109375","0.7144140625","0.7144140625","0.7144140625","","","","","","","0.7821484375","0.7821484375","0.7821484375","0.775078125","0.775078125","0.775078125","0.814765625","0.814765625","0.814765625","0.7315234375","0.7315234375","0.7315234375","0.6346875000000001","0.6346875000000001","0.6346875000000001","0.7763671875","0.7763671875","0.7763671875","0.8553125","0.8553125","0.8553125"